event_id,event_datetime,event_parish,event_lat,event_lon,station_parish,station_network,station_name,station_slug,station_lat,station_lon,distance_mi,records,coverage_pct,event_total_in,peak_rain_rate_inhr,qc_negative_resets,qc_big_1min_increments,max_5min_in,max_15min_in,max_30min_in,max_60min_in,max_180min_in
1260575,2025-05-09 15:15:00,ORLEANS,29.98,-90.09,Orleans,orleans,NOFD Engine 16 (Central City),centralcity,29.94159,-90.08053,2.714,420,99.8,2.03,6.13,0,0,0.39,0.99,1.42,1.58,2.02
1260575,2025-05-09 15:15:00,ORLEANS,29.98,-90.09,Orleans,orleans,NOFD Engine 12 (Gentilly/Milneburg),gentilly,30.01627,-90.05171,3.396,419,99.5,1.12,2.24,0,0,0.15,0.3,0.38,0.58,1.1
1260575,2025-05-09 15:15:00,ORLEANS,29.98,-90.09,Orleans,orleans,SWBNO East Bank Water Intake (Carrollton Bend),carrolltonbend,29.95334,-90.13797,3.411,420,99.8,1.27,4.09,0,0,0.22,0.38,0.55,0.68,1.26
1260575,2025-05-09 15:15:00,ORLEANS,29.98,-90.09,Orleans,orleans,Port NOLA Administration (Warehouse District/Riverwalk),portnolaadmin,29.9369,-90.06206,3.415,441,104.8,0.8,2.98,0,0,0.16,0.38,0.55,0.6,0.8
1260575,2025-05-09 15:15:00,ORLEANS,29.98,-90.09,Orleans,orleans,Loyola University New Orleans (Uptown/Audubon),loyola,29.93707,-90.119921,3.465,424,100.7,1.36,4.0,0,0,0.28,0.57,0.8,0.93,1.35
1260575,2025-05-09 15:15:00,ORLEANS,29.98,-90.09,Orleans,orleans,Municipal Yacht Harbor (Lakefront),lakefront,30.028359,-90.115627,3.676,420,99.8,0.03,0.28,0,0,0.02,0.03,0.03,0.03,0.03
1260575,2025-05-09 15:15:00,ORLEANS,29.98,-90.09,Orleans,orleans,City Equipment Maintenance (Desire),desire,29.99984,-90.03224,3.718,421,100.0,1.28,4.09,0,0,0.22,0.55,0.66,0.78,1.27
1260575,2025-05-09 15:15:00,ORLEANS,29.98,-90.09,Orleans,orleans,Harbor Police Headquarters (Irish Channel),portnolapd,29.92069,-90.076342,4.179,421,100.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1260575,2025-05-09 15:15:00,ORLEANS,29.98,-90.09,Orleans,orleans,NORDC Morris F.X. Jeff Sr. Park (Algiers),algiers,29.942018,-90.029914,4.452,427,101.4,1.4,5.54,0,0,0.31,0.51,0.74,0.87,1.37
1260575,2025-05-09 15:15:00,ORLEANS,29.98,-90.09,Orleans,orleans,Port NOLA Maintenance (Uptown/West Riverside),portnolamaintenance,29.91497,-90.11513,4.738,422,100.2,1.98,3.51,0,0,0.26,0.65,1.06,1.32,1.98
1260575,2025-05-09 15:15:00,ORLEANS,29.98,-90.09,Orleans,orleans,NOFD Engine 4 (Pines Village),pinesvillage,30.0228,-90.02382,4.942,420,99.8,1.03,2.29,0,0,0.16,0.35,0.42,0.59,1.01
1260576,2025-05-09 15:15:00,ORLEANS,29.98,-90.11,Orleans,orleans,NOFD Logistics (Navarre),logistics,29.98614,-90.10934,0.426,437,103.8,0.98,6.47,0,0,0.26,0.45,0.54,0.65,0.97
1260576,2025-05-09 15:15:00,ORLEANS,29.98,-90.11,Orleans,orleans,NOPD Stables (City Park),citypark,29.99789,-90.09909,1.398,420,99.8,1.01,1.99,0,0,0.14,0.24,0.31,0.51,1.0
1260576,2025-05-09 15:15:00,ORLEANS,29.98,-90.11,Orleans,orleans,Regional Transit Authority (Mid City),midcity,29.9672,-90.08893,1.54,0,,,,0,0,,,,,
1260576,2025-05-09 15:15:00,ORLEANS,29.98,-90.11,Orleans,orleans,Fairgrounds Race Course (Fairgrounds),fairgrounds,29.982384,-90.079372,1.84,422,100.2,1.22,5.24,0,0,0.3,0.63,0.73,0.84,1.22
1260576,2025-05-09 15:15:00,ORLEANS,29.98,-90.11,Orleans,orleans,SWBNO East Bank Water Intake (Carrollton Bend),carrolltonbend,29.95334,-90.13797,2.489,420,99.8,1.27,4.09,0,0,0.22,0.38,0.55,0.68,1.26
1260576,2025-05-09 15:15:00,ORLEANS,29.98,-90.11,Orleans,orleans,NOFD Rescue Squad 7 (Treme),treme,29.962679,-90.071544,2.594,0,,,,0,0,,,,,
1260576,2025-05-09 15:15:00,ORLEANS,29.98,-90.11,Orleans,orleans,New Orleans City Hall (Central Business District),cityhallcbd,29.95221,-90.07675,2.765,420,99.8,1.66,5.01,0,0,0.32,0.74,1.11,1.25,1.65
1260576,2025-05-09 15:15:00,ORLEANS,29.98,-90.11,Orleans,orleans,Loyola University New Orleans (Uptown/Audubon),loyola,29.93707,-90.119921,3.025,424,100.7,1.36,4.0,0,0,0.28,0.57,0.8,0.93,1.35
1260576,2025-05-09 15:15:00,ORLEANS,29.98,-90.11,Orleans,orleans,NOFD Engine 27 (Seventh Ward/St. Roch),seventhward,29.9796,-90.0585,3.082,420,99.8,1.44,3.95,0,0,0.22,0.56,0.78,0.94,1.43
1260576,2025-05-09 15:15:00,ORLEANS,29.98,-90.11,Orleans,orleans,NOFD Engine 16 (Central City),centralcity,29.94159,-90.08053,3.187,420,99.8,2.03,6.13,0,0,0.39,0.99,1.42,1.58,2.02
1260576,2025-05-09 15:15:00,ORLEANS,29.98,-90.11,Orleans,orleans,Municipal Yacht Harbor (Lakefront),lakefront,30.028359,-90.115627,3.358,420,99.8,0.03,0.28,0,0,0.02,0.03,0.03,0.03,0.03
1260576,2025-05-09 15:15:00,ORLEANS,29.98,-90.11,Orleans,orleans,Port NOLA Administration (Warehouse District/Riverwalk),portnolaadmin,29.9369,-90.06206,4.136,441,104.8,0.8,2.98,0,0,0.16,0.38,0.55,0.6,0.8
1260576,2025-05-09 15:15:00,ORLEANS,29.98,-90.11,Orleans,orleans,NOFD Engine 12 (Gentilly/Milneburg),gentilly,30.01627,-90.05171,4.295,419,99.5,1.12,2.24,0,0,0.15,0.3,0.38,0.58,1.1
1260576,2025-05-09 15:15:00,ORLEANS,29.98,-90.11,Orleans,orleans,Port NOLA Maintenance (Uptown/West Riverside),portnolamaintenance,29.91497,-90.11513,4.504,422,100.2,1.98,3.51,0,0,0.26,0.65,1.06,1.32,1.98
1260576,2025-05-09 15:15:00,ORLEANS,29.98,-90.11,Orleans,orleans,Harbor Police Headquarters (Irish Channel),portnolapd,29.92069,-90.076342,4.567,421,100.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1260576,2025-05-09 15:15:00,ORLEANS,29.98,-90.11,Orleans,orleans,City Equipment Maintenance (Desire),desire,29.99984,-90.03224,4.851,421,100.0,1.28,4.09,0,0,0.22,0.55,0.66,0.78,1.27
1260578,2025-05-09 16:15:00,JEFFERSON,29.9968,-90.1242,Orleans,orleans,NOFD Logistics (Navarre),logistics,29.98614,-90.10934,1.155,434,103.1,2.24,6.47,0,0,0.32,0.59,0.94,1.56,2.21
1260578,2025-05-09 16:15:00,JEFFERSON,29.9968,-90.1242,Orleans,orleans,NOPD Stables (City Park),citypark,29.99789,-90.09909,1.504,420,99.8,2.34,5.38,0,0,0.28,0.7,0.96,1.43,2.3
1260578,2025-05-09 16:15:00,JEFFERSON,29.9968,-90.1242,Orleans,orleans,Municipal Yacht Harbor (Lakefront),lakefront,30.028359,-90.115627,2.24,420,99.8,0.53,3.1,0,0,0.2,0.35,0.46,0.5,0.53
1260578,2025-05-09 16:15:00,JEFFERSON,29.9968,-90.1242,Orleans,orleans,Fairgrounds Race Course (Fairgrounds),fairgrounds,29.982384,-90.079372,2.862,421,100.0,2.0,5.24,0,0,0.3,0.74,1.0,1.29,1.97
1260578,2025-05-09 16:15:00,JEFFERSON,29.9968,-90.1242,Orleans,orleans,Regional Transit Authority (Mid City),midcity,29.9672,-90.08893,2.939,0,,,,0,0,,,,,
1260578,2025-05-09 16:15:00,JEFFERSON,29.9968,-90.1242,Orleans,orleans,SWBNO East Bank Water Intake (Carrollton Bend),carrolltonbend,29.95334,-90.13797,3.114,420,99.8,1.99,4.09,0,0,0.22,0.39,0.61,1.02,1.9
1260578,2025-05-09 16:15:00,JEFFERSON,29.9968,-90.1242,Orleans,orleans,NOFD Rescue Squad 7 (Treme),treme,29.962679,-90.071544,3.936,0,,,,0,0,,,,,
1260578,2025-05-09 16:15:00,JEFFERSON,29.9968,-90.1242,Orleans,orleans,NOFD Engine 27 (Seventh Ward/St. Roch),seventhward,29.9796,-90.0585,4.107,420,99.8,2.24,3.95,0,0,0.22,0.56,0.98,1.33,2.21
1260578,2025-05-09 16:15:00,JEFFERSON,29.9968,-90.1242,Orleans,orleans,Loyola University New Orleans (Uptown/Audubon),loyola,29.93707,-90.119921,4.135,421,100.0,1.87,4.0,0,0,0.28,0.57,0.89,1.24,1.86
1260578,2025-05-09 16:15:00,JEFFERSON,29.9968,-90.1242,Orleans,orleans,New Orleans City Hall (Central Business District),cityhallcbd,29.95221,-90.07675,4.19,420,99.8,2.46,5.01,0,0,0.32,0.74,1.23,1.75,2.43
1260578,2025-05-09 16:15:00,JEFFERSON,29.9968,-90.1242,Orleans,orleans,NOFD Engine 12 (Gentilly/Milneburg),gentilly,30.01627,-90.05171,4.541,420,99.8,1.82,2.24,0,0,0.15,0.34,0.64,0.89,1.78
1260578,2025-05-09 16:15:00,JEFFERSON,29.9968,-90.1242,Orleans,orleans,NOFD Engine 16 (Central City),centralcity,29.94159,-90.08053,4.624,420,99.8,2.89,6.13,0,0,0.39,0.99,1.53,2.14,2.86
1260573,2025-05-09 15:10:00,ORLEANS,29.998,-90.1115,Orleans,orleans,NOPD Stables (City Park),citypark,29.99789,-90.09909,0.743,420,99.8,0.88,1.22,0,0,0.07,0.16,0.28,0.51,0.87
1260573,2025-05-09 15:10:00,ORLEANS,29.998,-90.1115,Orleans,orleans,NOFD Logistics (Navarre),logistics,29.98614,-90.10934,0.83,436,103.6,0.73,2.43,0,0,0.13,0.23,0.3,0.43,0.72
1260573,2025-05-09 15:10:00,ORLEANS,29.998,-90.1115,Orleans,orleans,Municipal Yacht Harbor (Lakefront),lakefront,30.028359,-90.115627,2.112,421,100.0,0.03,0.28,0,0,0.02,0.03,0.03,0.03,0.03
1260573,2025-05-09 15:10:00,ORLEANS,29.998,-90.1115,Orleans,orleans,Fairgrounds Race Course (Fairgrounds),fairgrounds,29.982384,-90.079372,2.205,422,100.2,0.95,4.8,0,0,0.23,0.43,0.48,0.59,0.95
1260573,2025-05-09 15:10:00,ORLEANS,29.998,-90.1115,Orleans,orleans,Regional Transit Authority (Mid City),midcity,29.9672,-90.08893,2.521,0,,,,0,0,,,,,
1260573,2025-05-09 15:10:00,ORLEANS,29.998,-90.1115,Orleans,orleans,NOFD Rescue Squad 7 (Treme),treme,29.962679,-90.071544,3.417,0,,,,0,0,,,,,
1260573,2025-05-09 15:10:00,ORLEANS,29.998,-90.1115,Orleans,orleans,NOFD Engine 27 (Seventh Ward/St. Roch),seventhward,29.9796,-90.0585,3.417,420,99.8,1.28,3.95,0,0,0.21,0.54,0.65,0.8,1.27
1260573,2025-05-09 15:10:00,ORLEANS,29.998,-90.1115,Orleans,orleans,SWBNO East Bank Water Intake (Carrollton Bend),carrolltonbend,29.95334,-90.13797,3.469,420,99.8,1.19,4.09,0,0,0.2,0.35,0.5,0.63,1.18
1260573,2025-05-09 15:10:00,ORLEANS,29.998,-90.1115,Orleans,orleans,New Orleans City Hall (Central Business District),cityhallcbd,29.95221,-90.07675,3.786,420,99.8,1.43,5.01,0,0,0.32,0.7,0.91,1.05,1.42
1260573,2025-05-09 15:10:00,ORLEANS,29.998,-90.1115,Orleans,orleans,NOFD Engine 12 (Gentilly/Milneburg),gentilly,30.01627,-90.05171,3.794,420,99.8,1.04,2.24,0,0,0.15,0.24,0.37,0.58,1.02
1260573,2025-05-09 15:10:00,ORLEANS,29.998,-90.1115,Orleans,orleans,Loyola University New Orleans (Uptown/Audubon),loyola,29.93707,-90.119921,4.24,424,100.7,1.19,4.0,0,0,0.28,0.51,0.72,0.78,1.18
1260573,2025-05-09 15:10:00,ORLEANS,29.998,-90.1115,Orleans,orleans,NOFD Engine 16 (Central City),centralcity,29.94159,-90.08053,4.316,420,99.8,1.85,6.13,0,0,0.39,0.99,1.29,1.42,1.85
1260573,2025-05-09 15:10:00,ORLEANS,29.998,-90.1115,Orleans,orleans,City Equipment Maintenance (Desire),desire,29.99984,-90.03224,4.744,421,100.0,1.09,2.97,0,0,0.22,0.41,0.48,0.61,1.08
1260572,2025-05-09 15:00:00,ORLEANS,30.0108,-90.023,Orleans,orleans,NOFD Engine 4 (Pines Village),pinesvillage,30.0228,-90.02382,0.831,420,99.8,0.68,1.02,0,0,0.07,0.17,0.28,0.47,0.66
1260572,2025-05-09 15:00:00,ORLEANS,30.0108,-90.023,Orleans,orleans,City Equipment Maintenance (Desire),desire,29.99984,-90.03224,0.938,421,100.0,0.75,1.99,0,0,0.11,0.26,0.35,0.49,0.74
1260572,2025-05-09 15:00:00,ORLEANS,30.0108,-90.023,Orleans,orleans,NOFD Engine 12 (Gentilly/Milneburg),gentilly,30.01627,-90.05171,1.759,420,99.8,0.82,1.86,0,0,0.11,0.24,0.37,0.58,0.8
1260572,2025-05-09 15:00:00,ORLEANS,30.0108,-90.023,Orleans,orleans,SWBNO East Bank Water Treatment (Lower 9th Ward),lowerninthward,29.97714,-89.99761,2.778,421,100.0,0.84,3.22,0,0,0.17,0.26,0.33,0.46,0.81
1260572,2025-05-09 15:00:00,ORLEANS,30.0108,-90.023,Orleans,orleans,NOFD Engine 27 (Seventh Ward/St. Roch),seventhward,29.9796,-90.0585,3.027,420,99.8,0.89,3.1,0,0,0.15,0.23,0.33,0.5,0.88
1260572,2025-05-09 15:00:00,ORLEANS,30.0108,-90.023,Orleans,orleans,NOFD Engine 36 (New Orleans East),neworleanseast,30.02742,-89.96873,3.444,421,100.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1260572,2025-05-09 15:00:00,ORLEANS,30.0108,-90.023,Orleans,orleans,Fairgrounds Race Course (Fairgrounds),fairgrounds,29.982384,-90.079372,3.903,422,100.2,0.59,1.33,0,0,0.08,0.15,0.23,0.37,0.59
1260572,2025-05-09 15:00:00,ORLEANS,30.0108,-90.023,Orleans,orleans,NOFD Rescue Squad 7 (Treme),treme,29.962679,-90.071544,4.415,0,,,,0,0,,,,,
1260572,2025-05-09 15:00:00,ORLEANS,30.0108,-90.023,Orleans,orleans,NOPD Stables (City Park),citypark,29.99789,-90.09909,4.639,420,99.8,0.78,0.82,0,0,0.07,0.16,0.28,0.51,0.76
1260572,2025-05-09 15:00:00,ORLEANS,30.0108,-90.023,Orleans,orleans,SWBNO Pumping Station (Little Woods),littlewoods,30.058639,-89.966746,4.717,425,101.0,0.7,1.13,0,0,0.08,0.19,0.32,0.48,0.66
1260572,2025-05-09 15:00:00,ORLEANS,30.0108,-90.023,Orleans,orleans,NORDC Morris F.X. Jeff Sr. Park (Algiers),algiers,29.942018,-90.029914,4.77,428,101.7,1.11,5.54,0,0,0.31,0.45,0.52,0.66,1.09
1260572,2025-05-09 15:00:00,ORLEANS,30.0108,-90.023,Orleans,orleans,Regional Transit Authority (Mid City),midcity,29.9672,-90.08893,4.964,0,,,,0,0,,,,,
1260603,2025-05-28 14:30:00,ORLEANS,29.99,-90.07,Orleans,orleans,Fairgrounds Race Course (Fairgrounds),fairgrounds,29.982384,-90.079372,0.769,423,100.5,0.6,3.24,0,0,0.2,0.31,0.39,0.51,0.6
1260603,2025-05-28 14:30:00,ORLEANS,29.99,-90.07,Orleans,orleans,NOFD Engine 27 (Seventh Ward/St. Roch),seventhward,29.9796,-90.0585,0.995,420,99.8,0.69,3.92,0,0,0.25,0.47,0.57,0.58,0.69
1260603,2025-05-28 14:30:00,ORLEANS,29.99,-90.07,Orleans,orleans,NOPD Stables (City Park),citypark,29.99789,-90.09909,1.824,419,99.5,2.55,14.05,0,0,0.56,1.24,1.81,2.44,2.55
1260603,2025-05-28 14:30:00,ORLEANS,29.99,-90.07,Orleans,orleans,NOFD Rescue Squad 7 (Treme),treme,29.962679,-90.071544,1.89,0,,,,0,0,,,,,
1260603,2025-05-28 14:30:00,ORLEANS,29.99,-90.07,Orleans,orleans,Regional Transit Authority (Mid City),midcity,29.9672,-90.08893,1.94,0,,,,0,0,,,,,
1260603,2025-05-28 14:30:00,ORLEANS,29.99,-90.07,Orleans,orleans,NOFD Engine 12 (Gentilly/Milneburg),gentilly,30.01627,-90.05171,2.119,419,99.5,2.43,5.33,0,0,0.38,0.79,1.15,2.19,2.43
1260603,2025-05-28 14:30:00,ORLEANS,29.99,-90.07,Orleans,orleans,City Equipment Maintenance (Desire),desire,29.99984,-90.03224,2.36,420,99.8,1.07,5.19,1,0,0.22,0.43,0.55,0.78,1.07
1260603,2025-05-28 14:30:00,ORLEANS,29.99,-90.07,Orleans,orleans,NOFD Logistics (Navarre),logistics,29.98614,-90.10934,2.369,442,105.0,0.29,2.37,0,0,0.12,0.16,0.16,0.28,0.29
1260603,2025-05-28 14:30:00,ORLEANS,29.99,-90.07,Orleans,orleans,New Orleans City Hall (Central Business District),cityhallcbd,29.95221,-90.07675,2.642,420,99.8,0.2,2.89,0,0,0.15,0.18,0.19,0.2,0.2
1260603,2025-05-28 14:30:00,ORLEANS,29.99,-90.07,Orleans,orleans,NOFD Engine 16 (Central City),centralcity,29.94159,-90.08053,3.404,420,99.8,0.24,3.72,0,0,0.2,0.24,0.24,0.24,0.24
1260603,2025-05-28 14:30:00,ORLEANS,29.99,-90.07,Orleans,orleans,NOFD Engine 4 (Pines Village),pinesvillage,30.0228,-90.02382,3.574,420,99.8,1.51,4.57,1,0,0.23,0.57,0.74,1.4,1.51
1260603,2025-05-28 14:30:00,ORLEANS,29.99,-90.07,Orleans,orleans,Port NOLA Administration (Warehouse District/Riverwalk),portnolaadmin,29.9369,-90.06206,3.7,444,105.5,0.03,0.38,0,0,0.02,0.02,0.03,0.03,0.03
1260603,2025-05-28 14:30:00,ORLEANS,29.99,-90.07,Orleans,orleans,Municipal Yacht Harbor (Lakefront),lakefront,30.028359,-90.115627,3.805,422,100.2,0.42,4.09,0,0,0.2,0.4,0.42,0.42,0.42
1260603,2025-05-28 14:30:00,ORLEANS,29.99,-90.07,Orleans,orleans,NORDC Morris F.X. Jeff Sr. Park (Algiers),algiers,29.942018,-90.029914,4.092,424,100.7,0.02,0.04,1,0,0.01,0.02,0.02,0.02,0.02
1260603,2025-05-28 14:30:00,ORLEANS,29.99,-90.07,Orleans,orleans,SWBNO East Bank Water Treatment (Lower 9th Ward),lowerninthward,29.97714,-89.99761,4.422,422,100.2,0.19,3.25,1,0,0.13,0.18,0.19,0.19,0.19
1260603,2025-05-28 14:30:00,ORLEANS,29.99,-90.07,Orleans,orleans,Loyola University New Orleans (Uptown/Audubon),loyola,29.93707,-90.119921,4.723,423,100.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1260603,2025-05-28 14:30:00,ORLEANS,29.99,-90.07,Orleans,orleans,SWBNO East Bank Water Intake (Carrollton Bend),carrolltonbend,29.95334,-90.13797,4.792,420,99.8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1260603,2025-05-28 14:30:00,ORLEANS,29.99,-90.07,Orleans,orleans,Harbor Police Headquarters (Irish Channel),portnolapd,29.92069,-90.076342,4.804,425,101.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1278338,2025-06-13 10:55:00,ORLEANS,29.97,-90.09,Orleans,orleans,Regional Transit Authority (Mid City),midcity,29.9672,-90.08893,0.204,0,,,,0,0,,,,,
1278338,2025-06-13 10:55:00,ORLEANS,29.97,-90.09,Orleans,orleans,Fairgrounds Race Course (Fairgrounds),fairgrounds,29.982384,-90.079372,1.066,422,100.2,0.05,0.62,0,0,0.03,0.05,0.05,0.05,0.05
1278338,2025-06-13 10:55:00,ORLEANS,29.97,-90.09,Orleans,orleans,NOFD Rescue Squad 7 (Treme),treme,29.962679,-90.071544,1.215,0,,,,0,0,,,,,
1278338,2025-06-13 10:55:00,ORLEANS,29.97,-90.09,Orleans,orleans,New Orleans City Hall (Central Business District),cityhallcbd,29.95221,-90.07675,1.463,420,99.8,0.09,2.59,0,0,0.09,0.09,0.09,0.09,0.09
1278338,2025-06-13 10:55:00,ORLEANS,29.97,-90.09,Orleans,orleans,NOFD Logistics (Navarre),logistics,29.98614,-90.10934,1.607,431,102.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1278338,2025-06-13 10:55:00,ORLEANS,29.97,-90.09,Orleans,orleans,NOFD Engine 27 (Seventh Ward/St. Roch),seventhward,29.9796,-90.0585,1.999,420,99.8,0.16,3.6,0,0,0.13,0.16,0.16,0.16,0.16
1278338,2025-06-13 10:55:00,ORLEANS,29.97,-90.09,Orleans,orleans,NOPD Stables (City Park),citypark,29.99789,-90.09909,2.002,422,100.2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1278338,2025-06-13 10:55:00,ORLEANS,29.97,-90.09,Orleans,orleans,NOFD Engine 16 (Central City),centralcity,29.94159,-90.08053,2.043,420,99.8,0.06,2.48,0,0,0.05,0.06,0.06,0.06,0.06
1278338,2025-06-13 10:55:00,ORLEANS,29.97,-90.09,Orleans,orleans,Port NOLA Administration (Warehouse District/Riverwalk),portnolaadmin,29.9369,-90.06206,2.833,434,103.1,0.01,0.01,0,0,0.01,0.01,0.01,0.01,0.01
1278338,2025-06-13 10:55:00,ORLEANS,29.97,-90.09,Orleans,orleans,Loyola University New Orleans (Uptown/Audubon),loyola,29.93707,-90.119921,2.896,423,100.5,0.05,1.22,0,0,0.05,0.05,0.05,0.05,0.05
1278338,2025-06-13 10:55:00,ORLEANS,29.97,-90.09,Orleans,orleans,SWBNO East Bank Water Intake (Carrollton Bend),carrolltonbend,29.95334,-90.13797,3.094,420,99.8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1278338,2025-06-13 10:55:00,ORLEANS,29.97,-90.09,Orleans,orleans,Harbor Police Headquarters (Irish Channel),portnolapd,29.92069,-90.076342,3.504,13,3.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1278338,2025-06-13 10:55:00,ORLEANS,29.97,-90.09,Orleans,orleans,NOFD Engine 12 (Gentilly/Milneburg),gentilly,30.01627,-90.05171,3.933,420,99.8,0.16,2.04,0,0,0.11,0.16,0.16,0.16,0.16
1278338,2025-06-13 10:55:00,ORLEANS,29.97,-90.09,Orleans,orleans,City Equipment Maintenance (Desire),desire,29.99984,-90.03224,4.025,421,100.0,0.38,3.13,0,0,0.15,0.22,0.38,0.38,0.38
1278338,2025-06-13 10:55:00,ORLEANS,29.97,-90.09,Orleans,orleans,NORDC Morris F.X. Jeff Sr. Park (Algiers),algiers,29.942018,-90.029914,4.084,450,106.9,0.18,4.11,0,0,0.16,0.18,0.18,0.18,0.18
1278338,2025-06-13 10:55:00,ORLEANS,29.97,-90.09,Orleans,orleans,Port NOLA Maintenance (Uptown/West Riverside),portnolamaintenance,29.91497,-90.11513,4.089,424,100.7,0.02,0.1,0,0,0.01,0.02,0.02,0.02,0.02
1278338,2025-06-13 10:55:00,ORLEANS,29.97,-90.09,Orleans,orleans,Municipal Yacht Harbor (Lakefront),lakefront,30.028359,-90.115627,4.314,424,100.7,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1279222,2025-06-14 16:05:00,ST. CHARLES,29.92,-90.34,St. Charles,stcharles,Willowridge Pump Station Luling,luling,29.88536,-90.344,2.405,420,99.8,3.74,0.04,7,0,0.55,0.55,0.56,1.1,2.04
1279222,2025-06-14 16:05:00,ST. CHARLES,29.92,-90.34,St. Charles,stcharles,St. Charles Parish EOC,stcharleseoc,29.964178,-90.403987,4.898,399,94.8,0.27,1.05,3,0,0.18,0.18,0.18,0.18,0.2
1279226,2025-06-14 16:15:00,ORLEANS,29.93,-90.08,Orleans,orleans,Harbor Police Headquarters (Irish Channel),portnolapd,29.92069,-90.076342,0.68,0,,,,0,0,,,,,
1279226,2025-06-14 16:15:00,ORLEANS,29.93,-90.08,Orleans,orleans,NOFD Engine 16 (Central City),centralcity,29.94159,-90.08053,0.801,420,99.8,1.04,0.0,3,0,1.03,1.03,1.03,1.03,1.04
1279226,2025-06-14 16:15:00,ORLEANS,29.93,-90.08,Orleans,orleans,Port NOLA Administration (Warehouse District/Riverwalk),portnolaadmin,29.9369,-90.06206,1.175,437,103.8,0.52,0.0,3,0,0.45,0.45,0.45,0.45,0.52
1279226,2025-06-14 16:15:00,ORLEANS,29.93,-90.08,Orleans,orleans,New Orleans City Hall (Central Business District),cityhallcbd,29.95221,-90.07675,1.547,420,99.8,0.99,0.0,3,0,0.98,0.98,0.98,0.99,0.99
1279226,2025-06-14 16:15:00,ORLEANS,29.93,-90.08,Orleans,orleans,NOFD Rescue Squad 7 (Treme),treme,29.962679,-90.071544,2.314,0,,,,0,0,,,,,
1279226,2025-06-14 16:15:00,ORLEANS,29.93,-90.08,Orleans,orleans,Port NOLA Maintenance (Uptown/West Riverside),portnolamaintenance,29.91497,-90.11513,2.346,421,100.0,0.71,0.0,3,0,0.65,0.65,0.65,0.71,0.71
